campaign_id
202642
202641
202640
206994
206995
206993
203515
203514
203513
202470
202471
202469
149037
149036
149035
149034
195280
195278
195279
197899
197900
197898
195389
195390
195388
199204
199203
199205
201141
201140
201142
206029
206028
206030
213881
213883
213882
192360
192361
192362
209368
209369
209367
224934
224932
224933
159835
159836
159833
159834
159855
159854
159853
159856
164102
164103
164100
164101
211670
211672
211671
211775
211776
211774
211788
211789
211787
223060
223059
223058
132373
132374
165953
165952
165954
165951
172692
172694
172693
172691
210091
210090
210089
223820
223818
223819
204823
204822
204824
188074
188073
188075
151962
151961
151963
151960
189347
189346
189348
205045
205043
205044
170199
170198
170197
170196
169997
169995
169994
169996
194177
194175
194176
212587
212586
212588
196338
196336
196337
162161
162160
162159
162162
198658
198659
198657
218822
218820
218821
218823
136506
136522
132321
132322
204441
204439
204440
136530
133805
136514
133804
136515
133810
136531
133809
133813
136516
133812
133811
136601
133815
133814
133816
133817
133818
136517
136532
140563
140562
140564
140561
191795
191794
191793
192229
192228
192227
192232
192231
192230
203480
203479
203478
203696
203695
203697
208776
208775
208774
209033
209035
209034
210698
210696
210697
223449
223448
223447
147531
147533
147530
147532
147575
147577
147576
147574
147579
147580
147581
147578
147585
147583
147582
147584
147589
147588
147586
147587
174852
174851
174850
174849
208898
208899
208897
143766
143767
143768
143765
171112
171113
171111
171110
171125
171123
171122
171124
174304
174303
174302
174301
174311
174310
174312
174309
176747
176746
176744
176745
186207
186206
186205
187422
187421
187420
201804
201803
201805
202100
202101
202099
202114
202112
202113
205453
205452
205451
211432
211434
211433
219781
219780
219783
219782
142353
142352
142351
142350
166451
166452
166450
166453
167789
167791
167788
167790
172426
172427
172424
172425
176114
176116
176115
176113
194040
194039
194041
196705
196704
196706
201443
201442
201441
202136
202134
202135
203724
203723
203722
161742
161741
161743
161740
147894
147893
147895
147892
185154
185155
185153
185158
185156
185157
150197
150195
150196
150194
145993
146385
145991
145992
213225
213224
213223
194185
194184
194186
136586
132614
132613
136559
137650
137648
137647
137649
170113
170114
170115
170112
164671
164673
164670
164672
212548
212546
212547
132898
136560
136587
132897
197012
197011
197010
153041
153040
153038
153039
161849
161851
161848
161850
161855
161853
161852
161854
161859
161858
161857
161856
161863
161862
161860
161861
161866
161865
161867
161864
161871
161870
161868
161869
161875
161874
161873
161872
161882
161883
161881
161880
161895
161893
161894
161892
161899
161898
161896
161897
173653
173655
173652
173654
208491
208490
208489
196626
196625
196627
196653
196652
196651
196655
196656
196654
202752
202754
202753
202781
202780
202779
202784
202782
202783
202791
202790
202789
202794
202793
202792
202819
202818
202817
202828
202827
202826
202838
202836
202837
202844
202843
202842
202885
202886
202884
202889
202887
202888
202901
202900
202899
202906
202905
202907
202910
202908
202909
202917
202916
202915
202919
202920
202918
202922
202923
202921
202925
202924
202926
202928
202927
202929
202932
202931
202930
202938
202937
202936
202436
202434
202435
216071
216072
216073
216070
222836
222837
222835
180157
180156
180155
180154
153551
153550
153552
153549
211463
211461
211462
151310
151312
151313
151311
205132
205131
205130
143213
143216
143215
143214
149403
149405
149402
149404
202192
202190
202191
202205
202204
202203
210494
210493
210495
210531
210529
210530
210533
210534
210532
219647
219645
219644
219646
220314
220317
220316
220315
220333
220335
220334
220332
144457
144458
144459
144456
183523
183522
183521
196205
196203
196204
203900
203901
203899
214569
214570
214568
145265
145266
145264
145263
145930
145929
146404
145928
209547
209548
209546
205285
205286
205287
186500
186499
186498
194696
194694
194695
202967
202966
202965
157696
157697
157695
157698
157488
157490
157487
157489
146833
146831
146832
146830
198118
198117
198116
206033
206032
206031
199402
199401
199403
216591
216593
216592
216590
195397
195396
195395
151824
151825
151822
151823
151827
151828
151826
151829
151831
151833
151832
151830
205898
205899
205897
148330
148332
148329
148331
204940
204941
204942
149938
149939
149940
149937
154257
154259
154256
154258
224001
224000
223999
206893
206891
206892
224443
224442
224441
194323
194324
194322
194377
194376
194375
199759
199758
199757
151124
151123
151122
151121
165543
165540
165541
165542
172630
172629
172631
172632
189528
189527
189526
151473
151472
151471
151474
207353
207354
207352
210897
210895
210896
195527
195525
195526
213817
213815
213816
151748
151750
151749
151747
151813
151812
151811
151810
199314
199312
199313
214003
214002
214001
152362
152361
152360
152363
152584
152583
152586
152585
199882
199881
199880
200296
200295
200297
206000
206001
205999
193992
193993
193991
205985
205984
205983
211573
211572
211574
218815
218812
218813
218814
153773
153774
153772
153771
206671
206669
206670
196754
196753
196752
206788
206787
206786
220071
220073
220072
220070
224872
224873
224871
217303
217304
217305
217302
199812
199810
199811
165379
165380
165378
165381
170325
170326
170324
170327
196307
196306
196305
196335
196334
196333
213935
213934
213933
213687
213688
213686
159768
159766
159765
159767
174278
174276
174277
174279
195741
195740
195742
197764
197765
197763
207649
207650
207651
210144
210143
210142
160555
160553
160554
160556
198711
198710
198709
200093
200091
200092
200112
200110
200111
202502
202500
202501
202666
202665
202664
202751
202750
202749
203035
203036
203034
203205
203203
203204
206175
206174
206173
160918
160916
160915
160917
161147
161146
161145
161148
161187
161188
161186
161185
162504
162503
162505
162502
207068
207066
207067
188056
188054
188055
197133
197134
197132
198392
198393
198391
199948
199949
199947
200343
200341
200342
200426
200425
200424
202462
202461
202460
202998
202999
202997
203606
203604
203605
204458
204456
204457
205032
205031
205030
205715
205714
205716
205805
205804
205806
206085
206084
206083
206107
206106
206108
206576
206575
206574
206609
206610
206608
206911
206909
206910
207310
207309
207311
207347
207346
207348
207505
207506
207504
207685
207684
207686
208652
208650
208651
208654
208655
208653
208951
208952
208950
209092
209091
209090
209274
209273
209272
210614
210613
210612
211260
211261
211259
212488
212487
212486
214047
214046
214045
197426
197425
197427
163403
163404
163402
163401
200212
200211
200210
202627
202625
202626
168602
168601
168599
168600
164391
164393
164392
164390
164560
164561
164558
164559
171205
171204
171202
171203
220724
220725
220726
220727
220978
220981
220980
220979
201483
201482
201481
205747
205746
205745
224888
224889
224887
166018
166016
166015
166017
197735
197734
197733
200816
200817
200815
203885
203884
203883
203925
203924
203923
206328
206327
206329
206331
206332
206330
210183
210182
210181
212858
212856
212857
215732
215735
215734
215733
220469
220467
220466
220468
166333
166334
166331
166332
196309
196310
196308
170060
170059
170061
170058
197951
197950
197949
200787
200788
200786
200927
200925
200926
200933
200932
200931
203318
203317
203319
166564
166565
166563
166562
167399
167401
167400
167398
167702
167700
167701
167699
168175
168173
168174
168172
181252
181253
181251
186384
186385
186383
186388
186386
186387
215046
215045
215044
168367
168366
168364
168365
198371
198370
198369
169617
169616
169618
169615
187204
187203
187202
170302
170303
170301
170300
203386
203385
203387
170461
170462
170463
170460
195005
195006
195004
170661
170660
170658
170659
170663
170664
170665
170662
175376
175377
175375
175378
194165
194163
194164
217876
217877
217878
217879
179198
179196
179197
179195
199761
199760
199762
199821
199820
199819
213420
213421
213419
171387
171386
171385
171384
171584
171583
171582
171585
196835
196836
196834
196841
196840
196842
202394
202395
202396
210229
210228
210227
210232
210230
210231
210234
210233
210235
171613
171612
171611
171610
220720
220722
220723
220721
171633
171634
171632
171631
200282
200280
200281
221295
221297
221296
221294
220585
220582
220583
220584
220586
220589
220588
220587
213480
213481
213479
200260
200261
200259
203197
203198
203196
176078
176079
176077
176076
204570
204569
204571
173927
173928
173929
173926
196222
196221
196220
180063
180065
180064
180062
196053
196052
196051
202185
202186
202184
177093
177092
177095
177094
181656
181657
181655
221283
221284
221285
221282
201226
201225
201227
201229
201230
201228
213562
213560
213561
213565
213563
213564
213568
213567
213566
178726
178725
178724
178723
178729
178728
178730
178727
178746
178747
178745
178744
178797
178798
178800
178799
178803
178802
178801
178804
181258
181259
181257
196900
196901
196899
208092
208094
208093
176161
176158
176160
176159
176206
176208
176205
176207
188118
188117
188119
176497
176498
176496
176495
191806
191807
191805
204589
204587
204588
216050
216053
216052
216051
177805
177803
177804
177802
177593
177595
177592
177594
204356
204354
204355
207249
207251
207250
203670
203671
203669
186260
186259
186258
178602
178604
178603
178601
198697
198698
198696
178621
178620
178618
178619
184735
184737
184736
184734
198158
198157
198159
212461
212460
212459
179687
179688
179689
179686
201718
201717
201719
180238
180239
180237
180236
219083
219084
219085
219082
193440
193439
193441
180930
180931
180929
180932
218474
218476
218477
218475
218527
218529
218528
218526
218539
218541
218540
218538
218545
218542
218543
218544
186450
186449
186448
181683
181685
181684
181305
181304
181303
198839
198838
198840
198867
198866
198868
211230
211229
211228
217874
217873
217872
217875
181358
181357
181356
205174
205175
205173
202042
202044
202043
212437
212438
212436
193104
193105
193103
206365
206366
206364
191388
191389
191387
191404
191402
191403
196044
196043
196042
196046
196045
196047
197682
197683
197681
197686
197685
197684
197723
197722
197721
197873
197871
197872
197982
197981
197983
198213
198212
198211
199223
199221
199222
199566
199565
199567
199716
199714
199715
200121
200120
200119
200355
200356
200354
200482
200480
200481
200488
200486
200487
200490
200491
200489
200515
200514
200516
200521
200522
200520
200535
200534
200533
200544
200542
200543
200638
200639
200637
200862
200861
200860
200873
200874
200875
200881
200880
200879
200891
200890
200889
201242
201243
201241
201249
201247
201248
201798
201797
201796
201961
201959
201960
202455
202453
202454
202841
202840
202839
203123
203122
203121
203219
203218
203220
203228
203229
203227
203250
203248
203249
203257
203256
203255
203266
203265
203264
203277
203276
203278
203287
203288
203286
203297
203295
203296
203315
203314
203316
203327
203328
203326
203412
203411
203410
203417
203416
203418
203448
203449
203447
203458
203456
203457
203477
203476
203475
203499
203498
203497
203505
203504
203503
203523
203522
203524
203530
203528
203529
203532
203531
203533
203536
203534
203535
203541
203542
203540
203545
203544
203543
203555
203554
203553
203558
203557
203556
203564
203563
203562
203570
203569
203568
203572
203573
203571
203576
203575
203574
203578
203579
203577
203581
203582
203580
203584
203583
203585
203587
203588
203586
203612
203610
203611
203614
203613
203615
203618
203616
203617
203620
203621
203619
203634
203633
203632
203643
203642
203641
203648
203647
203649
203655
203654
203656
203682
203681
203683
203685
203686
203684
203888
203886
203887
204047
204046
204045
204064
204063
204065
204076
204077
204075
204461
204460
204459
204463
204464
204462
204467
204465
204466
204469
204470
204468
204540
204538
204539
204542
204543
204541
204814
204813
204815
204861
204859
204860
204881
204880
204879
204883
204884
204882
204887
204885
204886
205450
205449
205448
205458
205457
205459
205500
205501
205502
205510
205511
205509
205514
205512
205513
205549
205547
205548
205610
205612
205611
206151
206149
206150
206265
206263
206264
206267
206266
206268
206418
206417
206419
206600
206599
206601
206735
206733
206734
206738
206737
206736
206743
206742
206744
206848
206846
206847
207383
207382
207381
207635
207634
207636
207840
207841
207839
208275
208274
208273
208280
208281
208279
208286
208285
208287
208936
208935
208934
208941
208940
208942
209501
209502
209500
209508
209507
209506
209512
209513
209514
209519
209518
209520
209537
209536
209538
211267
211266
211265
211665
211664
211666
211669
211668
211667
211730
211728
211729
211739
211738
211740
211772
211773
211771
211991
211992
211990
212009
212010
212008
212484
212485
212483
212902
212901
212900
212965
212967
212966
212969
212970
212968
212995
212996
212994
212999
212997
212998
213008
213007
213009
213017
213015
213016
213019
213018
213020
213023
213021
213022
213045
213044
213043
213047
213046
213048
213680
213678
213679
215255
215257
215256
215254
215326
215324
215325
215327
215477
215474
215475
215476
215478
215481
215480
215479
215485
215484
215482
215483
215492
215490
215491
215493
215686
215689
215688
215687
215705
215702
215703
215704
215708
215706
215707
215709
215719
215717
215716
215718
215724
215727
215726
215725
215928
215926
215927
215929
215958
215956
215957
215959
216220
216222
216223
216221
216225
216227
216226
216224
216233
216235
216234
216232
216286
216284
216285
216287
216770
216772
216773
216771
216778
216780
216781
216779
216849
216846
216847
216848
